,startTime,time,high,low,volume
117,2022-03-13T17:45:00+00:00,1647193500000.0,2582.1,2577.8,499191.7902
118,2022-03-13T17:50:00+00:00,1647193800000.0,2581.1,2577.6,504634.4896
119,2022-03-13T17:55:00+00:00,1647194100000.0,2580.3,2577.3,103421.4628
120,2022-03-13T18:00:00+00:00,1647194400000.0,2581.4,2578.6,127429.601
121,2022-03-13T18:05:00+00:00,1647194700000.0,2582.8,2579.3,218215.594
122,2022-03-13T18:10:00+00:00,1647195000000.0,2582.0,2577.4,270546.5125
123,2022-03-13T18:15:00+00:00,1647195300000.0,2580.3,2577.9,223500.0702
124,2022-03-13T18:20:00+00:00,1647195600000.0,2582.5,2579.7,139653.6459
125,2022-03-13T18:25:00+00:00,1647195900000.0,2581.8,2577.8,351798.351
126,2022-03-13T18:30:00+00:00,1647196200000.0,2584.4,2577.7,300350.1853
127,2022-03-13T18:35:00+00:00,1647196500000.0,2584.9,2580.5,162802.0735
128,2022-03-13T18:40:00+00:00,1647196800000.0,2583.1,2580.3,94045.0048
129,2022-03-13T18:45:00+00:00,1647197100000.0,2583.5,2580.6,208777.3062
130,2022-03-13T18:50:00+00:00,1647197400000.0,2583.6,2582.0,67749.9029
131,2022-03-13T18:55:00+00:00,1647197700000.0,2583.2,2580.7,95315.5365
132,2022-03-13T19:00:00+00:00,1647198000000.0,2584.6,2580.8,587058.1247
133,2022-03-13T19:05:00+00:00,1647198300000.0,2583.6,2581.3,293876.8312
134,2022-03-13T19:10:00+00:00,1647198600000.0,2582.7,2578.5,163854.9825
135,2022-03-13T19:15:00+00:00,1647198900000.0,2583.5,2579.7,182987.9494
136,2022-03-13T19:20:00+00:00,1647199200000.0,2580.8,2575.7,155619.2221
137,2022-03-13T19:25:00+00:00,1647199500000.0,2576.8,2573.5,438412.802
138,2022-03-13T19:30:00+00:00,1647199800000.0,2575.1,2573.7,235020.3725
139,2022-03-13T19:35:00+00:00,1647200100000.0,2574.9,2571.2,599976.5912
140,2022-03-13T19:40:00+00:00,1647200400000.0,2572.5,2567.7,348856.2813
