,startTime,time,high,low,volume
145,2022-09-21T19:05:00+00:00,1663787100000.0,1374.2,1362.8,7674407.1705
146,2022-09-21T19:10:00+00:00,1663787400000.0,1364.0,1347.4,20912220.5898
147,2022-09-21T19:15:00+00:00,1663787700000.0,1365.9,1351.0,10509605.8422
148,2022-09-21T19:20:00+00:00,1663788000000.0,1358.1,1350.2,7088693.5059
149,2022-09-21T19:25:00+00:00,1663788300000.0,1355.9,1342.3,8223908.061
150,2022-09-21T19:30:00+00:00,1663788600000.0,1346.2,1332.0,10113871.9552
151,2022-09-21T19:35:00+00:00,1663788900000.0,1341.9,1326.2,7576531.7358
152,2022-09-21T19:40:00+00:00,1663789200000.0,1337.9,1328.0,4584487.1705
153,2022-09-21T19:45:00+00:00,1663789500000.0,1335.0,1325.8,4106422.9931
154,2022-09-21T19:50:00+00:00,1663789800000.0,1333.9,1322.2,6192931.9281
155,2022-09-21T19:55:00+00:00,1663790100000.0,1328.3,1321.1,4493301.8137
156,2022-09-21T20:00:00+00:00,1663790400000.0,1327.4,1318.2,4845838.2838
157,2022-09-21T20:05:00+00:00,1663790700000.0,1325.7,1318.8,3660065.0422
158,2022-09-21T20:10:00+00:00,1663791000000.0,1325.4,1319.1,2394792.4144
159,2022-09-21T20:15:00+00:00,1663791300000.0,1323.3,1307.8,7655083.9351
160,2022-09-21T20:20:00+00:00,1663791600000.0,1317.3,1308.5,3530536.7876
161,2022-09-21T20:25:00+00:00,1663791900000.0,1314.0,1308.3,3219442.9915
162,2022-09-21T20:30:00+00:00,1663792200000.0,1315.2,1310.6,2278402.2543
163,2022-09-21T20:35:00+00:00,1663792500000.0,1318.0,1309.1,3606046.7149
164,2022-09-21T20:40:00+00:00,1663792800000.0,1318.1,1312.4,3673739.1676
165,2022-09-21T20:45:00+00:00,1663793100000.0,1315.2,1308.0,4357748.9521
166,2022-09-21T20:50:00+00:00,1663793400000.0,1315.0,1312.5,2135239.9963
167,2022-09-21T20:55:00+00:00,1663793700000.0,1315.2,1311.5,1161015.9648
168,2022-09-21T21:00:00+00:00,1663794000000.0,1314.6,1304.7,3713907.6642
169,2022-09-21T21:05:00+00:00,1663794300000.0,1305.7,1265.4,33220405.9624
170,2022-09-21T21:10:00+00:00,1663794600000.0,1283.4,1270.2,7656292.7379
171,2022-09-21T21:15:00+00:00,1663794900000.0,1276.6,1260.0,11866417.3428
172,2022-09-21T21:20:00+00:00,1663795200000.0,1277.5,1268.1,3384577.7422
