,lq period,lq check,max profit,max %,volume
892,51840.0,0,5.6,0.5,1363232.277
893,51840.0,0,12.3,1.1,1363232.277
894,51840.0,0,10.6,0.95,1363232.277
895,51840.0,0,10.4,0.93,1363232.277
896,51840.0,0,7.5,0.67,1363232.277
897,51840.0,0,8.0,0.72,1363232.277
898,51840.0,0,14.0,1.26,1363232.277
899,51840.0,0,7.0,0.63,1363232.277
900,51840.0,0,7.3,0.65,1363232.277
901,51840.0,0,14.6,1.31,1363232.277
902,51840.0,0,16.6,1.49,1363232.277
903,51840.0,0,20.1,1.81,1363232.277
904,51840.0,0,11.2,1.0,1363232.277
905,51840.0,0,0.1,0.01,1363232.277
906,51840.0,0,0.1,0.0,1363232.277
907,51840.0,0,0.1,0.0,1363232.277
908,51840.0,0,1.0,0.09,1363232.277
909,51840.0,0,1.0,0.0,1363232.277
910,51840.0,0,1.0,0.0,1363232.277
911,51840.0,0,1.0,0.0,1363232.277
912,51840.0,0,1.0,0.0,1363232.277
913,51840.0,0,4.2,0.38,1363232.277
914,51840.0,0,14.8,1.34,1363232.277
915,51840.0,0,27.8,2.53,1363232.277
916,51840.0,0,17.2,1.56,1363232.277
917,51840.0,0,17.7,1.6,1363232.277
918,51840.0,0,17.2,1.56,1363232.277
919,51840.0,0,14.8,1.34,1363232.277
920,51840.0,0,21.3,1.93,1363232.277
921,51840.0,0,8.7,0.79,1363232.277
922,51840.0,0,10.2,0.92,1363232.277
923,51840.0,0,15.0,1.36,1363232.277
924,51840.0,0,13.4,1.21,1363232.277
925,51840.0,0,18.3,1.66,1363232.277
926,51840.0,0,5.4,0.49,1363232.277
927,51840.0,0,1.9,0.17,1363232.277
928,51840.0,0,1.9,0.0,1363232.277
929,51840.0,0,1.9,0.0,1363232.277
930,51840.0,0,2.8,0.25,1363232.277
931,51840.0,0,8.3,0.75,1363232.277
932,51840.0,0,8.3,0.0,1363232.277
933,51840.0,0,0.5,0.05,1363232.277
934,51840.0,0,5.1,0.46,1363232.277
935,51840.0,0,7.3,0.66,1363232.277
936,51840.0,0,2.8,0.25,1363232.277
937,51840.0,0,1.2,0.11,1363232.277
938,51840.0,0,0.8,0.07,1363232.277
939,51840.0,0,3.9,0.35,1363232.277
940,51840.0,0,1.0,0.09,1363232.277
941,51840.0,0,1.1,0.1,1363232.277
942,51840.0,0,1.1,0.0,1363232.277
943,51840.0,0,4.5,0.41,1363232.277
944,51840.0,0,9.3,0.84,1363232.277
945,51840.0,0,14.6,1.33,1363232.277
946,51840.0,0,48.2,4.43,1363232.277
947,51840.0,0,42.7,3.92,1363232.277
948,51840.0,0,50.5,4.64,1363232.277
949,51840.0,0,68.4,6.32,1363232.277
950,51840.0,0,66.4,6.13,1363232.277
951,51840.0,0,64.5,5.95,1363232.277
952,51840.0,0,59.4,5.47,1363232.277
953,51840.0,0,59.4,5.47,1363232.277
954,51840.0,0,41.2,3.78,1363232.277
955,51840.0,0,42.0,3.85,1363232.277
956,51840.0,0,45.3,4.16,1363232.277
957,51840.0,0,41.5,3.8,1363232.277
958,51840.0,0,40.4,3.7,1363232.277
959,51840.0,0,45.5,4.18,1363232.277
960,51840.0,0,53.2,4.89,1363232.277
961,51840.0,0,60.2,5.55,1363232.277
962,51840.0,0,68.1,6.29,1363232.277
963,51840.0,0,64.5,5.95,1363232.277
964,51840.0,0,62.6,5.77,1363232.277
965,51840.0,0,66.1,6.1,1363232.277
966,51840.0,0,62.6,5.77,1363232.277
967,51840.0,0,63.1,5.82,1363232.277
968,51840.0,0,58.4,5.38,1363232.277
969,51840.0,0,50.7,4.66,1363232.277
970,51840.0,0,49.7,4.57,1363232.277
971,51840.0,0,52.7,4.85,1363232.277
972,51840.0,0,53.4,4.91,1363232.277
973,51840.0,0,53.0,4.87,1363232.277
974,51840.0,0,54.1,4.98,1363232.277
975,51840.0,0,66.7,6.16,1363232.277
976,51840.0,0,79.4,7.36,1363232.277
977,51840.0,0,90.8,8.45,1363232.277
978,51840.0,0,89.2,8.3,1363232.277
979,51840.0,0,97.4,9.08,1363232.277
980,51840.0,0,103.4,9.66,1363232.277
981,51840.0,0,100.6,9.39,1363232.277
982,51840.0,0,100.0,9.33,1363232.277
983,51840.0,0,96.9,9.03,1363232.277
984,51840.0,0,101.9,9.52,1363232.277
985,51840.0,0,110.7,10.37,1363232.277
986,51840.0,0,117.1,10.99,1363232.277
987,51840.0,0,110.3,10.33,1363232.277
