,lq period,lq check,max profit,max %,volume
983,15840.0,0,422.8,62.87,755512.3891
984,15840.0,0,420.7,62.49,755512.3891
985,15840.0,0,420.2,62.4,755512.3891
986,15840.0,0,413.9,61.27,755512.3891
987,15840.0,0,413.1,61.13,755512.3891
988,15840.0,0,419.3,62.24,755512.3891
989,15840.0,0,415.1,61.49,755512.3891
990,15840.0,0,418.4,62.08,755512.3891
991,15840.0,0,414.9,61.45,755512.3891
992,15840.0,0,415.7,61.59,755512.3891
993,15840.0,0,416.5,61.74,755512.3891
994,15840.0,0,414.3,61.34,755512.3891
995,15840.0,0,412.7,61.06,755512.3891
996,15840.0,0,417.4,61.9,755512.3891
997,15840.0,0,419.5,62.27,755512.3891
998,15840.0,0,412.4,61.01,755512.3891
999,15840.0,0,415.0,61.47,755512.3891
1000,15840.0,0,416.6,61.76,755512.3891
1001,15840.0,0,417.1,61.84,755512.3891
1002,15840.0,0,422.1,62.74,755512.3891
1003,15840.0,0,420.9,62.53,755512.3891
1004,15840.0,0,420.1,62.38,755512.3891
1005,15840.0,0,416.2,61.68,755512.3891
1006,15840.0,0,414.6,61.4,755512.3891
1007,15840.0,0,416.4,61.72,755512.3891
1008,15840.0,0,416.9,61.81,755512.3891
1009,15840.0,0,415.7,61.59,755512.3891
1010,15840.0,0,416.4,61.72,755512.3891
1011,15840.0,0,416.4,61.72,755512.3891
1012,15840.0,0,415.8,61.61,755512.3891
1013,15840.0,0,417.6,61.93,755512.3891
1014,15840.0,0,419.0,62.18,755512.3891
1015,15840.0,0,414.4,61.36,755512.3891
1016,15840.0,0,413.1,61.13,755512.3891
1017,15840.0,0,417.4,61.9,755512.3891
1018,15840.0,0,417.4,61.9,755512.3891
1019,15840.0,0,413.1,61.13,755512.3891
1020,15840.0,0,414.0,61.29,755512.3891
1021,15840.0,0,416.4,61.72,755512.3891
1022,15840.0,0,418.2,62.04,755512.3891
1023,15840.0,0,418.2,62.04,755512.3891
1024,15840.0,0,419.4,62.26,755512.3891
1025,15840.0,0,422.3,62.78,755512.3891
1026,15840.0,0,427.0,63.62,755512.3891
1027,15840.0,0,424.9,63.24,755512.3891
1028,15840.0,0,421.2,62.58,755512.3891
1029,15840.0,0,419.3,62.24,755512.3891
1030,15840.0,0,424.2,63.12,755512.3891
1031,15840.0,0,425.5,63.35,755512.3891
1032,15840.0,0,425.2,63.3,755512.3891
1033,15840.0,0,422.0,62.72,755512.3891
1034,15840.0,0,423.1,62.92,755512.3891
1035,15840.0,0,420.4,62.44,755512.3891
1036,15840.0,0,422.8,62.87,755512.3891
1037,15840.0,0,422.2,62.76,755512.3891
1038,15840.0,0,422.5,62.81,755512.3891
1039,15840.0,0,420.1,62.38,755512.3891
1040,15840.0,0,419.9,62.35,755512.3891
1041,15840.0,0,422.7,62.85,755512.3891
1042,15840.0,0,432.3,64.58,755512.3891
1043,15840.0,0,435.1,65.09,755512.3891
1044,15840.0,0,435.4,65.15,755512.3891
1045,15840.0,0,427.5,63.71,755512.3891
1046,15840.0,0,428.1,63.82,755512.3891
1047,15840.0,0,435.8,65.22,755512.3891
1048,15840.0,0,448.8,67.6,755512.3891
1049,15840.0,0,444.9,66.89,755512.3891
1050,15840.0,0,442.4,66.43,755512.3891
1051,15840.0,0,438.3,65.68,755512.3891
1052,15840.0,0,435.9,65.24,755512.3891
1053,15840.0,0,435.6,65.18,755512.3891
1054,15840.0,0,431.4,64.42,755512.3891
1055,15840.0,0,435.4,65.15,755512.3891
1056,15840.0,0,440.5,66.08,755512.3891
1057,15840.0,0,436.7,65.38,755512.3891
1058,15840.0,0,434.3,64.95,755512.3891
1059,15840.0,0,431.8,64.49,755512.3891
1060,15840.0,0,428.7,63.93,755512.3891
1061,15840.0,0,426.4,63.52,755512.3891
1062,15840.0,0,427.8,63.77,755512.3891
1063,15840.0,0,424.9,63.24,755512.3891
1064,15840.0,0,417.5,61.92,755512.3891
1065,15840.0,0,418.4,62.08,755512.3891
1066,15840.0,0,417.7,61.95,755512.3891
1067,15840.0,0,419.6,62.29,755512.3891
1068,15840.0,0,415.8,61.61,755512.3891
1069,15840.0,0,420.8,62.51,755512.3891
1070,15840.0,0,425.3,63.32,755512.3891
1071,15840.0,0,425.3,63.32,755512.3891
1072,15840.0,0,416.3,61.7,755512.3891
1073,15840.0,0,420.0,62.36,755512.3891
1074,15840.0,0,422.0,62.72,755512.3891
1075,15840.0,0,420.4,62.44,755512.3891
1076,15840.0,0,417.7,61.95,755512.3891
1077,15840.0,0,414.2,61.33,755512.3891
1078,15840.0,0,414.3,61.34,755512.3891
1079,15840.0,0,413.4,61.18,755512.3891
1080,15840.0,0,414.0,61.29,755512.3891
1081,15840.0,0,411.7,60.88,755512.3891
1082,15840.0,0,408.4,60.3,755512.3891
1083,15840.0,0,412.7,61.06,755512.3891
1084,15840.0,0,411.6,60.86,755512.3891
1085,15840.0,0,407.9,60.21,755512.3891
1086,15840.0,0,407.2,60.08,755512.3891
1087,15840.0,0,405.5,59.78,755512.3891
1088,15840.0,0,382.6,55.78,755512.3891
1089,15840.0,0,382.3,55.73,755512.3891
1090,15840.0,0,381.5,55.59,755512.3891
1091,15840.0,0,375.2,54.5,755512.3891
1092,15840.0,0,376.9,54.8,755512.3891
1093,15840.0,0,377.6,54.92,755512.3891
1094,15840.0,0,374.6,54.4,755512.3891
1095,15840.0,0,374.4,54.37,755512.3891
1096,15840.0,0,375.8,54.61,755512.3891
1097,15840.0,0,378.3,55.04,755512.3891
1098,15840.0,0,384.8,56.16,755512.3891
1099,15840.0,0,384.5,56.11,755512.3891
1100,15840.0,0,381.1,55.52,755512.3891
1101,15840.0,0,382.4,55.74,755512.3891
1102,15840.0,0,381.5,55.59,755512.3891
1103,15840.0,0,378.1,55.0,755512.3891
1104,15840.0,0,377.9,54.97,755512.3891
1105,15840.0,0,378.9,55.14,755512.3891
1106,15840.0,0,379.5,55.24,755512.3891
1107,15840.0,0,379.4,55.23,755512.3891
1108,15840.0,0,383.4,55.92,755512.3891
1109,15840.0,0,385.0,56.19,755512.3891
1110,15840.0,0,381.9,55.66,755512.3891
1111,15840.0,0,385.1,56.21,755512.3891
1112,15840.0,0,387.9,56.7,755512.3891
1113,15840.0,0,384.9,56.18,755512.3891
1114,15840.0,0,383.9,56.0,755512.3891
1115,15840.0,0,382.7,55.8,755512.3891
1116,15840.0,0,385.6,56.3,755512.3891
1117,15840.0,0,385.1,56.21,755512.3891
1118,15840.0,0,381.8,55.64,755512.3891
1119,15840.0,0,376.9,54.8,755512.3891
1120,15840.0,0,374.4,54.37,755512.3891
1121,15840.0,0,372.7,54.07,755512.3891
1122,15840.0,0,371.2,53.82,755512.3891
1123,15840.0,0,365.9,52.91,755512.3891
1124,15840.0,0,369.5,53.53,755512.3891
1125,15840.0,0,372.3,54.01,755512.3891
1126,15840.0,0,370.4,53.68,755512.3891
1127,15840.0,0,367.4,53.17,755512.3891
1128,15840.0,0,365.4,52.83,755512.3891
1129,15840.0,0,360.4,51.98,755512.3891
1130,15840.0,0,359.6,51.85,755512.3891
1131,15840.0,0,362.6,52.35,755512.3891
1132,15840.0,0,363.1,52.44,755512.3891
1133,15840.0,0,359.6,51.85,755512.3891
1134,15840.0,0,360.3,51.96,755512.3891
1135,15840.0,0,358.6,51.68,755512.3891
1136,15840.0,0,367.4,53.17,755512.3891
1137,15840.0,0,368.6,53.37,755512.3891
1138,15840.0,0,362.9,52.4,755512.3891
1139,15840.0,0,367.3,53.15,755512.3891
1140,15840.0,0,370.7,53.73,755512.3891
1141,15840.0,0,372.9,54.11,755512.3891
1142,15840.0,0,375.4,54.54,755512.3891
1143,15840.0,0,373.6,54.23,755512.3891
1144,15840.0,0,368.4,53.34,755512.3891
1145,15840.0,0,369.3,53.49,755512.3891
1146,15840.0,0,367.3,53.15,755512.3891
1147,15840.0,0,362.9,52.4,755512.3891
1148,15840.0,0,363.9,52.57,755512.3891
1149,15840.0,0,366.2,52.96,755512.3891
1150,15840.0,0,368.2,53.31,755512.3891
1151,15840.0,0,365.4,52.83,755512.3891
