,lq period,lq check,max profit,max %,volume
254,15840.0,0,828.8,143.79,755512.3891
255,15840.0,0,828.5,143.71,755512.3891
256,15840.0,0,824.7,142.74,755512.3891
257,15840.0,0,827.2,143.38,755512.3891
258,15840.0,0,824.7,142.74,755512.3891
259,15840.0,0,814.2,140.07,755512.3891
260,15840.0,0,804.8,137.71,755512.3891
261,15840.0,0,810.3,139.09,755512.3891
262,15840.0,0,813.4,139.87,755512.3891
263,15840.0,0,814.2,140.07,755512.3891
264,15840.0,0,813.3,139.85,755512.3891
265,15840.0,0,814.8,140.22,755512.3891
266,15840.0,0,813.3,139.85,755512.3891
267,15840.0,0,809.2,138.82,755512.3891
268,15840.0,0,808.5,138.64,755512.3891
269,15840.0,0,810.1,139.04,755512.3891
270,15840.0,0,810.6,139.17,755512.3891
271,15840.0,0,812.2,139.57,755512.3891
272,15840.0,0,808.9,138.74,755512.3891
273,15840.0,0,808.1,138.54,755512.3891
274,15840.0,0,805.9,137.99,755512.3891
275,15840.0,0,803.6,137.41,755512.3891
276,15840.0,0,803.5,137.39,755512.3891
277,15840.0,0,806.3,138.09,755512.3891
278,15840.0,0,806.5,138.14,755512.3891
279,15840.0,0,807.1,138.29,755512.3891
280,15840.0,0,807.8,138.46,755512.3891
281,15840.0,0,806.0,138.01,755512.3891
282,15840.0,0,803.6,137.41,755512.3891
283,15840.0,0,800.5,136.64,755512.3891
284,15840.0,0,803.0,137.26,755512.3891
285,15840.0,0,797.9,136.0,755512.3891
286,15840.0,0,798.7,136.2,755512.3891
287,15840.0,0,799.3,136.35,755512.3891
288,15840.0,0,793.7,134.96,755512.3891
289,15840.0,0,786.7,133.24,755512.3891
290,15840.0,0,791.0,134.3,755512.3891
291,15840.0,0,792.5,134.66,755512.3891
292,15840.0,0,794.1,135.06,755512.3891
293,15840.0,0,795.8,135.48,755512.3891
294,15840.0,0,796.1,135.55,755512.3891
295,15840.0,0,793.8,134.98,755512.3891
296,15840.0,0,794.2,135.08,755512.3891
297,15840.0,0,793.1,134.81,755512.3891
298,15840.0,0,793.3,134.86,755512.3891
299,15840.0,0,792.2,134.59,755512.3891
300,15840.0,0,793.5,134.91,755512.3891
301,15840.0,0,796.7,135.7,755512.3891
302,15840.0,0,800.6,136.67,755512.3891
303,15840.0,0,797.0,135.78,755512.3891
304,15840.0,0,797.6,135.92,755512.3891
305,15840.0,0,795.7,135.45,755512.3891
306,15840.0,0,801.1,136.79,755512.3891
307,15840.0,0,805.8,137.96,755512.3891
